canonical_hypothesis_id,canonical_title,top10_program_id,top10_program_title,priority_tags,capability_id,capability_name,requirement,requirement_rationale,current_status,authority,source_path_or_artifact,coverage_count,semantic_limitation,gap_effect,historical_research_readiness,prospective_forward_readiness,discovery_readiness_0_5,forward_readiness_0_5,forward_enablement_cost_0_5,shared_capability_reuse_0_5,estimated_implementation_scope,current_available_path,gap,minimum_forward_enablement
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C29,DETERMINISTIC_SEED_CONTROL,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_CANONICAL,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/catalog.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=099f2a8c9ccbacc8306b2397c560bef413b24217;pinned biglotto adapter modules,51/51 reproducible from causal input/code if execution succeeds,"Seed metadata is implementation/provenance, not present in the public execution output; some adapters synthesize next-target identity.",AVAILABLE_OR_DERIVABLE,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C30,CAUSAL_FEATURE_CUTOFF,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_PARTIAL,pinned base contract and sealed R4 observer,src/lottolab/strategies/adapters/base.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=a4e5571491c7358d8624acb8fe53f99c3bba9611;/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_COMBINATION_PROSPECTIVE_FORWARD_OBSERVER_R4/observer_contract.json,51/51 accept CausalDrawRow history; target exclusion/chronology is caller-owned,Base validation does not carry a target identity or prove monotone chronology; observer must enforce strict prior history.,BLOCKING_OR_ENABLEMENT_GAP,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C31,FORWARD_OBSERVER_INPUT_CONTRACT,REQUIRED,Required by the minimum forward-enablement architecture.,RUNTIME_PATH_EXISTS_BUT_NOT_CANONICAL,sealed R4 observer,/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_COMBINATION_PROSPECTIVE_FORWARD_OBSERVER_R4/observer_contract.json,0/51 generic; R4 authorizes only 4 producer members in 3/40 frozen candidates,R4 is combination-specific and cannot be reused as generic Cohort V2 authority.,BLOCKING_OR_ENABLEMENT_GAP,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C32,COHORT_MEMBER_EXECUTABILITY,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_PARTIAL,pinned catalog and sealed authorities,src/lottolab/strategies/catalog.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=099f2a8c9ccbacc8306b2397c560bef413b24217;/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_STRATEGY_K_HISTORICAL_MATRIX_AUTHORITY_R1/strategy_universe.json;/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_COMBINATION_PROSPECTIVE_FORWARD_OBSERVER_R4/observer_contract.json,51/51 catalog-loadable; 50/51 potentially usable at normal history; per-target closures remain,"Executable means loadable path, not total successful producer or observer compatibility.",BLOCKING_OR_ENABLEMENT_GAP,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C33,SHARED_ROLLING_STATE_ENGINE,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_PARTIAL,sealed EWMA precedent and verified gap map,/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_EWMA_PROSPECTIVE_SHADOW_PROTOCOL_R4/prospective_protocol.json;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,exact EWMA-specific state exists; no generic shared engine,Shared computation must preserve separate hypothesis/version semantics.,BLOCKING_OR_ENABLEMENT_GAP,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C34,SHARED_STRATEGY_RESIDUAL_ENGINE,REQUIRED,Required by the minimum forward-enablement architecture.,MISSING_MEDIUM,verified Track D specifications,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,0 generic forward residual ledgers,"Must freeze outcome, baseline, eligible strategy set, lag, and unavailable semantics.",BLOCKING_OR_ENABLEMENT_GAP,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C35,SHARED_MULTI_WINDOW_FEATURE_ENGINE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PARTIAL,verified Top10 spec and sealed window evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md;/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_STRATEGY_K_HISTORICAL_MATRIX_AUTHORITY_R1/strategy_k_summary.csv,historical windows exist; no generic live versioned feature producer,"Window levels, derivatives, and disagreement require frozen formulas and minimum history.",NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C36,SHARED_GRAPH_FEATURE_ENGINE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PARTIAL,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/catalog.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=099f2a8c9ccbacc8306b2397c560bef413b24217;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,method-local graph calculations exist; no shared graph/hypergraph schema,"Reusing computation must not merge graph, temporal graph, and hypergraph hypotheses.",NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C37,SHARED_PORTFOLIO_GEOMETRY_ENGINE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PARTIAL,verified Track D portfolio evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md,historical overlap geometry and several optimizers exist; no common forward engine,Predictive-signal readiness and post-prediction operator readiness remain separate.,NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C38,SHARED_MODEL_SCORE_CONTRACT,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_MEDIUM,design derived from verified public-output gaps,src/lottolab/strategies/adapters/base.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=a4e5571491c7358d8624acb8fe53f99c3bba9611;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,0 generic typed score envelope across strategy/number/ticket outputs,Typed scores remain objective/scale specific and are never automatically probabilities.,NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C39,SHARED_CAUSAL_FEATURE_STORE,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_HISTORICAL_ONLY,verified sealed research evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,sealed historical features exist; no generic immutable forward feature store,Use sealed per-draw artifacts first; this task does not justify a production DB migration.,BLOCKING_OR_ENABLEMENT_GAP,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C40,SHARED_FORWARD_OBSERVER_ADAPTER,REQUIRED,Required by the minimum forward-enablement architecture.,RUNTIME_PATH_EXISTS_BUT_NOT_CANONICAL,sealed R4 observer precedent,/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_COMBINATION_PROSPECTIVE_FORWARD_OBSERVER_R4/observer_contract.json,R4 two-phase precedent exists; 0 generic Cohort V2 adapters,Observer can consume outputs but cannot manufacture a missing producer contract.,BLOCKING_OR_ENABLEMENT_GAP,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C41,BOUNDED_CAUSAL_CANDIDATE_TICKET_POOL,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PARTIAL,verified Top10 experiment specification,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md,successful strategy outputs can form pools; no universal frozen pool/identity contract,"Pool, budget, ordering, deduplication, scores, and cutoff must be predeclared.",NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C42,DETERMINISTIC_OOF_TRAINING_REPLAY_PIPELINE,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,verified Track D specifications,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,0 generic model training/OOF replay runtime,"Needed for learned outputs; exact fold, RNG, artifact, calibration, and leakage semantics must be sealed.",NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
H01,Cross-strategy residual-gated meta-selector,H01,CROSS_STRATEGY_RESIDUAL_GATED_META_SELECTOR,TOP10_DISCOVERY_PRIORITY,C43,LEGAL_MAIN_SPECIAL_TICKET_CONSTRUCTOR,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,pinned base contract and verified gap evidence,src/lottolab/strategies/adapters/base.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=a4e5571491c7358d8624acb8fe53f99c3bba9611;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,0/51; current base contract is main-only,"Requires a new legal representation, output schema, scoring, and observer path.",NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_MEDIUM_ENGINEERING,5,3,3,5,M,51 exact executable historical identities supply native tickets and 10 family labels; sealed historical outcomes supply lagged residual research inputs.,"No generic live residual/state engine, frozen gate, exact forward-eligible member set, or generic observer.",Causal rolling outcome/residual ledger over capability-verified experts; deterministic frozen gate; generic two-phase observer.
